seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,wallclock_ms
42,31,Kyoto_Small,eval,Hybrid,3600,8,128,43,0.3359,0.6094,0.3906,937.2558,187.4512,0.6850,1.0006,333.6667,596.4091,1505.3326,0.9023,19.3346,17.6275,1109.5858,236.4238,73.3750,9171.8750,0,0,-0.0000,0.0000,0.0000,0.0000,338,0.5513,0.4487,1.0000,2.0000,flat,0.1453,0.2662,1.2419,1.2424,0.6094,0.0000,32.6001,2,0.0031,0.0107,0.2577,5,2,64729.3047,9392
42,32,Kyoto_Small,eval,Hybrid,3600,8,110,44,0.4000,0.6545,0.3455,770.3182,154.0636,0.6437,1.0000,308.3571,489.8085,1345.7567,0.8729,19.5421,17.5363,1010.9280,270.0110,64.9182,8114.7729,0,0,-0.0000,0.0000,0.0000,0.0000,304,0.6111,0.3889,1.0000,2.0000,flat,0.2151,0.3857,1.2995,1.3229,0.6545,0.0000,39.2058,2,0.0003,0.0024,0.2695,6,2,59213.2969,7141
42,33,Kyoto_Small,eval,Hybrid,3600,8,128,47,0.3672,0.6016,0.3984,822.0851,164.4170,0.6361,1.0002,311.2954,532.6445,1315.8640,0.8454,19.5665,17.5436,976.5773,233.9779,61.3516,7668.9453,0,0,-0.0000,0.0000,0.0000,0.0000,340,0.6104,0.3896,1.0000,2.0000,flat,0.2273,0.4215,1.2854,1.3162,0.6016,0.0000,48.1227,2,0.0014,0.0055,0.3065,7,2,61845.6094,7853
42,34,Kyoto_Small,eval,Hybrid,3600,8,126,48,0.3810,0.7143,0.2857,834.5000,208.6250,0.6108,1.0007,308.6136,546.3696,1358.0790,0.8801,19.3372,17.7325,1017.4333,239.4348,76.6508,9581.3496,0,0,-0.0000,0.0000,0.0000,0.0000,408,0.5333,0.4667,1.0000,2.0000,flat,0.1046,0.1938,1.1761,1.2706,0.7143,0.0000,36.9979,2,0.0042,0.0116,0.2791,5,3,65187.7930,9658
42,35,Kyoto_Small,eval,TamAlwaysAccept,3600,8,128,39,0.3047,0.5156,0.4844,839.5641,167.9128,0.6797,1.0004,318.5641,551.9565,1409.3756,0.8848,19.6396,17.5233,1062.1306,269.7438,58.2031,7275.3906,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5909,0.4091,1.0000,2.0000,flat,0.1047,0.2221,1.2141,1.3178,0.5156,0.0000,36.6890,2,0.0019,0.0100,0.2524,5,2,54965.6484,7450
42,36,Kyoto_Small,eval,TamAlwaysAccept,3600,8,128,41,0.3203,0.5156,0.4844,826.8536,165.3707,0.6793,1.0001,370.3903,489.4048,1431.8894,0.7732,18.7760,17.3212,1187.3254,253.8515,59.8594,7482.4219,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6212,0.3788,1.0013,2.0000,flat,0.1708,0.3082,1.2622,1.2207,0.5156,0.0000,84.0124,2,0.0006,0.0039,0.2566,5,2,58707.4648,7662
42,37,Kyoto_Small,eval,TamAlwaysAccept,3600,8,110,46,0.4182,0.6000,0.4000,701.0000,140.2000,0.6391,1.0000,310.0869,422.6667,1399.7828,0.9028,19.1748,16.4394,1032.0530,266.0404,52.8545,6606.8184,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6970,0.3030,1.0000,2.0000,flat,0.1341,0.2572,1.2938,1.3283,0.6000,0.0000,30.1304,2,0.0003,0.0024,0.2812,6,2,64390.0078,5814
42,38,Kyoto_Small,eval,TamAlwaysAccept,3600,8,128,43,0.3359,0.4844,0.5156,792.2558,198.0639,0.6151,1.0000,316.9762,492.6136,1377.7444,0.8693,19.5665,17.1893,1032.8910,263.3042,42.2188,5277.3438,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6935,0.3065,1.0000,2.0000,flat,0.1310,0.2474,1.2553,1.3375,0.4844,0.0000,41.4273,2,0.0003,0.0021,0.2487,5,2,59243.0078,5404
42,39,Kyoto_Small,eval,TamAlwaysAccept,3600,8,126,49,0.3889,0.6190,0.3810,843.0000,168.6000,0.6973,1.0005,306.1333,524.3542,1369.8628,0.8949,19.2545,17.5521,1043.5618,237.5228,55.6429,6955.3569,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6282,0.3718,1.0011,2.0000,flat,0.1436,0.2649,1.1808,1.2393,0.6190,0.0000,32.1608,2,0.0036,0.0083,0.2769,6,2,67123.2734,7011
42,40,LosAngeles_Small,eval,MAPPO,3600,8,129,57,0.4419,0.8450,0.1550,928.9474,185.7895,0.6724,1.0000,295.4375,624.5778,1409.7615,0.9544,23.3982,21.9962,935.3279,240.8183,151.9070,18988.3730,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5229,0.4771,1.0000,2.0000,flat,0.1806,0.3385,1.2567,1.4268,0.8450,0.0000,13.4852,2,0.0003,0.0021,0.3772,6,1,80356.4062,19596
42,41,LosAngeles_Small,eval,MAPPO,3600,8,125,70,0.5600,0.9520,0.0480,761.4714,152.2943,0.6595,1.0000,233.0833,524.4262,1295.0414,1.0000,24.3266,21.7589,986.2680,205.4990,147.4400,18430.0000,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5882,0.4118,1.0000,2.0000,flat,0.1218,0.2192,1.1629,1.1814,0.9520,0.0000,0.0000,2,0.0003,0.0024,0.3563,7,4,90652.8984,18430
42,42,LosAngeles_Small,eval,MAPPO,3600,8,135,85,0.6296,0.9481,0.0519,790.9882,158.1976,0.6655,1.0000,297.1733,505.3385,1125.9329,0.7578,23.8920,22.2562,846.2119,185.8918,94.4370,11804.6299,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6641,0.3359,1.0000,2.0000,flat,0.1769,0.3319,1.2774,1.0535,0.9481,0.0000,71.9868,2,0.0003,0.0013,0.4143,10,4,95704.2969,12749
42,43,LosAngeles_Small,eval,MAPPO,3600,8,148,82,0.5541,0.9595,0.0405,840.1097,168.0219,0.6593,1.0006,267.3055,624.0820,1081.7437,0.8094,23.3269,22.0276,788.1949,210.9986,142.7973,17849.6621,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5775,0.4225,1.0000,2.0000,flat,0.1569,0.2912,1.2958,1.4945,0.9595,0.0000,50.9568,2,0.0056,0.0084,0.4019,9,4,88702.9766,21134
42,44,LosAngeles_Small,eval,MAPPO,3600,8,124,78,0.6290,0.9032,0.0968,949.3975,189.8795,0.6499,1.0004,299.9677,563.7091,1309.7892,0.8733,22.8191,21.1628,875.6257,224.1504,94.1694,11771.1689,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6964,0.3036,1.0017,2.0000,flat,0.0958,0.1858,1.2269,1.0881,0.9032,0.0000,38.0099,2,0.0036,0.0065,0.3574,8,4,102163.5547,11677
42,45,LosAngeles_Small,eval,FaithfulMAPPER,3600,8,129,57,0.4419,0.7442,0.2558,943.3860,188.6772,0.6978,1.0001,330.4902,655.1400,1362.9082,0.8248,23.2800,20.3056,1026.4014,255.0001,183.1705,22896.3184,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5938,0.4062,1.0000,2.0000,flat,0.1520,0.2738,1.2977,1.2406,0.7442,0.0000,57.9086,2,0.0011,0.0035,0.2965,6,2,77685.7656,23629
42,46,LosAngeles_Small,eval,FaithfulMAPPER,3600,8,125,45,0.3600,0.8000,0.2000,949.7778,189.9556,0.6545,1.0001,400.2143,645.1111,1594.6594,0.7969,24.2820,21.4879,1105.0280,216.8378,221.7440,27718.0000,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4500,0.5500,1.0000,2.0000,flat,0.1728,0.3675,1.1268,1.3114,0.8000,0.0000,81.2824,2,0.0008,0.0030,0.2714,7,2,71759.6719,27718
42,47,LosAngeles_Small,eval,FaithfulMAPPER,3600,8,135,58,0.4296,0.7481,0.2519,851.1724,170.2345,0.6813,1.0003,310.1964,533.9630,1231.8237,0.7942,23.8920,22.2392,987.1774,232.9063,174.6593,21832.4082,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5743,0.4257,1.0000,2.0000,flat,0.1015,0.1881,1.2975,1.1715,0.7481,0.0000,63.8317,2,0.0019,0.0081,0.3229,6,3,71445.7812,23579
42,48,LosAngeles_Small,eval,FaithfulMAPPER,3600,8,148,65,0.4392,0.7838,0.2162,1002.3692,200.4738,0.6879,1.0004,313.8167,685.3818,1256.8938,0.8010,22.6770,20.7955,889.4728,236.4478,180.8108,22601.3516,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5603,0.4397,1.0000,2.0000,flat,0.1207,0.2208,1.3022,1.3097,0.7838,0.0000,62.4379,2,0.0036,0.0067,0.3045,7,3,81698.1016,26760
42,49,LosAngeles_Small,eval,FaithfulMAPPER,3600,8,124,59,0.4758,0.7097,0.2903,905.1017,181.0203,0.6476,1.0005,318.6545,546.2857,1329.3750,0.8344,22.5441,20.9777,1030.8617,270.7252,157.2903,19661.2910,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6705,0.3295,1.0000,2.0000,flat,0.1506,0.2720,1.2098,1.2225,0.7097,0.0000,52.7795,2,0.0031,0.0108,0.3299,6,3,78433.1250,19504
42,50,LosAngeles_Small,eval,Hybrid,3600,8,129,46,0.3566,0.6434,0.3566,907.0652,181.4131,0.6718,1.0001,329.9302,657.3778,1420.1250,0.8609,23.2800,18.8059,1072.6294,255.0253,173.7442,21718.0234,0,0,-0.0000,0.0000,0.0000,0.0000,353,0.5542,0.4458,1.0000,2.0000,flat,0.2063,0.3780,1.3018,1.2493,0.6434,0.0000,45.9052,2,0.0008,0.0042,0.2448,6,1,65325.7500,22413
42,51,LosAngeles_Small,eval,Hybrid,3600,8,125,47,0.3760,0.6960,0.3040,855.6383,171.1277,0.6826,1.0001,324.8222,559.0213,1596.1737,0.9828,24.2372,21.0755,1166.2518,237.4615,180.4720,22559.0000,0,0,-0.0000,0.0000,0.0000,0.0000,383,0.5402,0.4598,1.0000,2.0000,flat,0.1981,0.3791,1.1165,1.2720,0.6960,0.0000,5.5875,2,0.0008,0.0035,0.2656,7,1,75020.1641,22559
