seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,wallclock_ms
42,40,Kyoto_Small,eval,TamAlwaysAccept,3600,8,128,74,0.5781,1.0000,0.0000,926.0405,185.2081,0.6616,1.0008,276.7879,615.5555,1143.5297,0.8263,19.7537,18.1549,799.6271,171.2587,87.9141,10989.2578,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5781,0.4219,1.0000,2.0000,flat,0.1641,0.2997,1.2644,0.0000,1.0000,0.0000,48.0819,2,0.0050,0.0111,0.3401,8,3,84621.1953,11253
42,41,Kyoto_Small,eval,TamAlwaysAccept,3600,8,128,64,0.5000,1.0000,0.0000,866.7188,216.6797,0.6174,1.0003,295.0893,599.9216,1271.8702,0.8620,19.5607,17.7516,839.4874,166.2143,88.2969,11037.1094,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5000,0.5000,1.0000,2.0000,flat,0.1773,0.3144,1.2421,0.0000,1.0000,0.0000,40.7152,2,0.0019,0.0062,0.3776,7,2,81399.6953,11302
42,42,Kyoto_Small,eval,TamAlwaysAccept,3600,8,110,55,0.5000,1.0000,0.0000,814.4545,203.6136,0.5914,1.0005,236.5385,605.2115,1157.8950,0.9790,20.1420,18.0842,792.4923,189.7080,69.2909,8661.3633,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5000,0.5000,1.0000,2.0000,flat,0.1731,0.3440,1.3076,0.0000,1.0000,0.0000,4.9595,2,0.0042,0.0078,0.3313,8,2,63684.2227,7622
42,43,Kyoto_Small,eval,TamAlwaysAccept,3600,8,128,72,0.5625,1.0000,0.0000,873.2639,218.3160,0.6144,1.0005,264.3387,610.6035,1109.0092,0.8391,19.9105,18.1277,730.7985,164.3711,100.6875,12585.9375,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5625,0.4375,1.0025,2.0000,flat,0.1927,0.3452,1.2977,0.0000,1.0000,0.0000,42.5369,2,0.0044,0.0075,0.3883,8,2,79848.6562,12888
42,44,Kyoto_Small,eval,TamAlwaysAccept,3600,8,126,66,0.5238,1.0000,0.0000,776.9243,155.3849,0.6463,1.0000,245.5410,511.1404,1123.5096,0.9151,19.7259,17.9326,840.4702,172.6555,72.3333,9041.6670,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5238,0.4762,1.0000,2.0000,flat,0.1544,0.2835,1.2031,0.0000,1.0000,0.0000,20.8391,2,0.0003,0.0017,0.4100,8,3,74151.6406,9114
42,45,Kyoto_Small,eval,CongestionAware,3600,8,128,74,0.5781,1.0000,0.0000,839.3649,167.8730,0.6832,1.0007,265.3333,599.3125,975.1368,0.7350,19.7537,18.1549,799.6271,171.2587,92.6719,11583.9844,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5781,0.4219,1.0021,2.0000,flat,0.2545,0.4574,1.2644,0.0000,1.0000,0.0000,70.3060,2,0.0047,0.0106,0.4939,11,1,72160.1250,11862
42,46,Kyoto_Small,eval,CongestionAware,3600,8,128,67,0.5234,1.0000,0.0000,858.9105,171.7821,0.7000,1.0004,245.9355,629.6600,1001.1293,0.8141,19.5607,17.7516,839.4874,166.2143,94.6797,11834.9609,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5234,0.4766,1.0000,2.0000,flat,0.2400,0.4436,1.2421,0.0000,1.0000,0.0000,45.7096,2,0.0028,0.0076,0.4960,9,1,67075.6641,12119
42,47,Kyoto_Small,eval,CongestionAware,3600,8,110,60,0.5455,1.0000,0.0000,755.2833,151.0567,0.6984,1.0001,248.0556,564.5111,1108.7064,0.8939,20.1420,18.0842,792.4923,189.7080,75.2727,9409.0908,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5455,0.4545,1.0000,2.0000,flat,0.2917,0.5270,1.3076,0.0000,1.0000,0.0000,26.3143,2,0.0008,0.0052,0.4500,12,1,66522.3828,8280
42,48,Kyoto_Small,eval,CongestionAware,3600,8,128,64,0.5000,1.0000,0.0000,930.8750,186.1750,0.6503,1.0007,251.8491,654.3953,998.6229,0.7930,19.9105,18.1277,730.7985,164.3711,106.3438,13292.9688,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5000,0.5000,1.0013,2.0000,flat,0.3900,0.6917,1.2977,0.0000,1.0000,0.0000,52.1245,2,0.0047,0.0104,0.4688,13,0,63911.8672,13612
42,49,Kyoto_Small,eval,CongestionAware,3600,8,126,61,0.4841,1.0000,0.0000,684.8361,136.9672,0.6886,1.0003,201.9231,442.0851,1151.5457,1.0000,19.7259,17.9326,840.4702,172.6555,75.9206,9490.0791,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4841,0.5159,1.0000,2.0000,flat,0.3077,0.5493,1.2031,0.0000,1.0000,0.0000,0.0000,2,0.0025,0.0062,0.4580,11,1,70244.2812,9566
