seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,wallclock_ms
43,193,Tokyo_Small,train,MAPPO,3600,8,125,64,0.5120,0.9120,0.0880,854.3906,213.5977,0.5853,1.0002,290.2264,557.6739,1300.3318,0.8961,29.1917,26.3894,822.3105,240.4037,65.1920,8149.0000,0,0,-0.0034,9.5224,0.6683,3.0880,285,0.5614,0.4386,1.0016,2.0000,flat,0.4494,0.8293,1.2832,1.4522,0.9120,0.0000,30.1601,8149
43,194,Kyoto_Small,train,FaithfulMAPPER,3600,8,127,76,0.5984,0.9764,0.0236,792.0263,198.0066,0.5311,1.0004,240.3846,571.6226,1070.9102,0.8910,19.2662,17.8442,807.9043,165.1476,54.7244,6840.5513,0,0,-0.0117,3.3394,0.6491,0.4716,180,0.6129,0.3871,1.0000,2.0000,flat,0.4340,0.7967,1.3170,1.2257,0.9764,0.0000,26.2026,6950
43,195,Kyoto_Small,train,MAPPO,3600,8,121,51,0.4215,0.9587,0.0413,832.0196,277.3399,0.4328,1.0002,271.7333,508.1429,1174.4844,0.8644,19.9835,19.0897,874.0406,178.0054,112.3719,14046.4873,0,0,0.0013,8.8276,0.6722,2.8734,334,0.4397,0.5603,1.0000,2.0000,flat,0.2787,0.4951,1.2595,1.2182,0.9587,0.0000,36.8365,13597
43,196,LosAngeles_Small,train,FaithfulMAPPER,3600,8,137,71,0.5182,0.9416,0.0584,956.6338,318.8779,0.4339,0.9941,275.5091,655.0714,1102.3986,0.8003,23.6909,22.0227,920.0689,217.6383,84.5182,10564.7812,0,0,0.0187,13.0221,0.6477,0.5310,204,0.5504,0.4496,0.9781,9.5000,building_up,0.4068,0.7179,1.2659,1.3330,0.9552,0.3333,55.0294,11579
43,197,LosAngeles_Small,train,MAPPO,3600,8,107,43,0.4019,0.9720,0.0280,778.4418,778.4418,0.1965,0.9810,261.2820,572.6316,1274.5413,0.9756,23.9782,21.6591,966.8916,226.1934,125.1122,15639.0186,0,0,-0.0023,13.3758,0.6708,3.6209,249,0.4135,0.5865,0.9813,9.5000,building_up,0.4543,0.8585,1.2782,1.4483,0.9810,0.5000,6.3738,13387
43,198,Tokyo_Small,train,FaithfulMAPPER,3600,8,138,63,0.4565,0.9420,0.0580,796.0317,159.2063,0.7272,0.9872,279.6415,565.9000,1037.5891,0.7421,29.5179,27.2104,863.7621,187.4359,72.5217,9065.2178,0,0,-0.0079,7.5878,0.6472,0.6631,207,0.4846,0.5154,0.9714,6.5039,ramp_up_down,0.4734,0.8572,1.2385,1.4214,0.9627,0.2500,72.1237,10008
43,199,Tokyo_Small,train,MAPPO,3600,8,116,65,0.5603,0.9224,0.0776,720.6462,180.1615,0.5059,0.9726,171.2000,578.0961,972.1758,1.0000,29.4831,26.6893,833.3584,265.6862,39.5690,4946.1206,0,0,0.0465,9.4521,0.6694,2.9410,261,0.6075,0.3925,0.9828,6.5039,ramp_up_down,0.3836,0.6863,1.2845,1.1364,0.9298,0.5000,0.0000,4590
43,200,Kyoto_Small,train,FaithfulMAPPER,3600,8,123,65,0.5285,0.9756,0.0244,1055.6923,527.8461,0.2906,1.0001,256.5000,711.4255,1161.5948,0.9057,19.8127,17.7045,876.5459,168.3760,52.2846,6535.5693,0,0,0.1884,8.3238,0.6454,0.4825,170,0.5417,0.4583,1.0000,2.0000,flat,0.4550,0.8266,1.2009,1.0146,0.9756,0.0000,24.1810,6431
43,201,Kyoto_Small,train,MAPPO,3600,8,122,65,0.5328,0.9754,0.0246,773.4000,386.7000,0.2715,1.0000,244.7321,513.0208,1069.1581,0.8737,19.5356,17.6773,766.0130,165.9492,40.2131,5026.6392,0,0,0.0063,7.7839,0.6659,2.7293,290,0.5462,0.4538,1.0000,2.0000,flat,0.3434,0.6193,1.3748,1.0361,0.9754,0.0000,30.9005,4906
43,202,LosAngeles_Small,train,FaithfulMAPPER,3600,8,146,63,0.4315,0.9658,0.0342,806.4127,268.8042,0.4924,0.9784,228.6667,581.6087,1153.4733,1.0000,23.9892,22.9548,903.9464,177.0443,152.3973,19049.6582,0,0,0.0012,10.1667,0.6443,0.4626,189,0.4468,0.5532,0.9863,6.5039,ramp_up_down,0.3608,0.6533,1.2045,1.2084,0.9722,0.5000,0.0000,22250
43,203,LosAngeles_Small,train,MAPPO,3600,8,125,47,0.3760,0.9600,0.0400,788.2766,262.7589,0.3806,0.9585,227.3095,511.8378,1186.0885,1.0000,23.2920,21.1985,847.8807,199.2018,235.7920,29474.0000,0,0,-0.0026,9.4786,0.6622,2.9928,314,0.3917,0.6083,0.9920,6.5039,ramp_up_down,0.2937,0.5196,1.2724,1.1765,0.9677,0.0000,0.0000,29474
43,204,Tokyo_Small,train,FaithfulMAPPER,3600,8,130,62,0.4769,0.9385,0.0615,905.6935,301.8979,0.3809,1.0002,296.1636,625.6808,1415.0559,0.9556,27.7854,26.4017,1034.1057,192.4808,44.0154,5501.9229,0,0,0.0160,4.9981,0.6459,0.7186,183,0.5082,0.4918,1.0000,5.8000,shock_burst,0.3815,0.7081,1.2129,1.3378,0.9385,0.0000,13.1525,5722
43,205,Tokyo_Small,train,MAPPO,3600,8,133,62,0.4662,0.9323,0.0677,862.7581,287.5860,0.4408,1.0003,287.7018,640.6739,1074.2000,0.7467,29.2753,27.4130,804.4788,212.2641,140.7895,17598.6836,0,0,0.0021,10.5001,0.6646,3.1552,339,0.5000,0.5000,1.0000,5.8000,shock_burst,0.3006,0.5361,1.2767,1.2449,0.9323,0.0000,72.8618,18725
43,206,Kyoto_Small,train,FaithfulMAPPER,3600,8,116,77,0.6638,1.0000,0.0000,945.2468,472.6234,0.2581,0.9997,363.6349,563.3830,1236.9825,0.6803,20.0058,18.9214,771.6042,185.9280,32.6983,4087.2844,0,0,0.0040,4.5783,0.6431,0.6536,167,0.6638,0.3362,0.9919,6.5039,ramp_up_down,0.1130,0.2048,1.3050,0.0000,1.0000,1.0000,116.2384,3793
43,207,Kyoto_Small,train,MAPPO,3600,8,142,80,0.5634,0.9718,0.0282,606.3125,606.3125,0.1564,0.9824,230.7059,394.9423,1147.0385,0.9944,20.0547,19.0616,882.9286,161.3025,74.9084,9363.5566,0,0,-0.0060,8.9706,0.6690,2.9968,333,0.5797,0.4203,0.9864,6.5039,ramp_up_down,0.2387,0.4376,1.2287,1.3512,0.9786,0.5000,1.2982,10637
43,208,LosAngeles_Small,train,FaithfulMAPPER,3600,8,140,36,0.2571,0.9571,0.0429,747.4722,747.4722,0.2364,0.9841,238.4688,453.1613,1378.5488,1.0000,23.9509,22.0427,822.0424,196.7740,636.8500,79606.2500,0,0,0.0134,16.9384,0.6457,0.2796,217,0.2687,0.7313,0.9929,12.1967,wave,0.5126,1.0465,1.1797,0.9646,0.9640,0.0000,0.0000,89159
43,209,LosAngeles_Small,train,MAPPO,3600,8,134,61,0.4552,0.9627,0.0373,625.4918,208.4973,0.4099,0.9987,202.7143,453.3404,1005.9811,0.9925,23.4630,20.9729,867.5858,178.8486,126.3657,15795.7090,0,0,0.0182,8.5210,0.6702,2.8234,325,0.4729,0.5271,0.9851,12.1967,wave,0.4100,0.7787,1.3421,1.3946,0.9697,0.5000,1.5181,16933
43,210,Tokyo_Small,train,FaithfulMAPPER,3600,8,136,78,0.5735,0.9485,0.0515,900.8589,180.1718,0.7030,1.0002,258.2154,566.4068,1233.0912,0.9551,28.7999,25.9207,1016.0753,216.0414,62.4706,7808.8237,0,0,0.0094,7.9903,0.6462,0.8682,194,0.6047,0.3953,1.0000,2.0000,flat,0.4067,0.7754,1.2777,1.1669,0.9485,0.0000,11.5972,8496
43,211,Tokyo_Small,train,MAPPO,3600,8,129,73,0.5659,0.9457,0.0543,728.5480,242.8493,0.4400,1.0002,228.0159,464.4286,1181.7502,1.0000,29.0084,26.3254,902.3231,216.4013,31.8450,3980.6201,0,0,-0.0022,8.2072,0.6713,2.8085,309,0.5984,0.4016,1.0000,2.0000,flat,0.4282,0.7872,1.2477,1.4473,0.9457,0.0000,0.0000,4108
43,212,Kyoto_Small,train,FaithfulMAPPER,3600,8,125,72,0.5760,0.9680,0.0320,887.2083,443.6042,0.3568,1.0003,266.0000,565.3830,1170.9641,0.8804,19.4472,18.2290,805.2208,178.4417,31.7040,3963.0000,0,0,-0.0020,4.9925,0.6457,0.5897,185,0.5950,0.4050,1.0000,2.0000,flat,0.3849,0.6893,1.2291,1.1815,0.9680,0.0000,31.8072,3963
43,213,Kyoto_Small,train,MAPPO,3600,8,145,61,0.4207,0.9448,0.0552,743.9016,247.9672,0.3860,1.0006,231.0196,426.6585,965.4650,0.8358,18.9686,18.2684,834.1961,172.5360,298.8345,37354.3086,0,0,0.0020,9.5459,0.6711,2.7137,389,0.4453,0.5547,1.0011,2.0000,flat,0.4057,0.7864,1.3096,1.4668,0.9448,0.0000,37.9266,43331
43,214,LosAngeles_Small,train,FaithfulMAPPER,3600,8,138,72,0.5217,0.9638,0.0362,717.1667,239.0556,0.4869,1.0003,262.5901,518.7609,1089.6224,0.8299,22.7563,20.5830,910.6378,195.9760,51.8986,6487.3188,0,0,-0.0383,9.5081,0.6462,0.6541,200,0.5414,0.4586,1.0000,5.8000,shock_burst,0.3013,0.5503,1.2394,0.8021,0.9638,0.0000,44.6657,7162
43,215,LosAngeles_Small,train,MAPPO,3600,8,148,74,0.5000,0.9324,0.0676,753.4595,251.1532,0.4212,1.0007,225.0678,526.1021,1067.9318,0.9490,23.3858,20.7677,794.4834,191.6504,99.2432,12405.4053,0,0,0.0069,7.7557,0.6715,2.7971,337,0.5362,0.4638,1.0008,5.8000,shock_burst,0.3393,0.6005,1.2319,1.5241,0.9324,0.0000,11.4814,14688
43,216,Tokyo_Small,train,FaithfulMAPPER,3600,8,126,58,0.4603,0.9286,0.0714,864.2759,172.8552,0.6474,1.0001,309.6981,519.4898,1427.8809,0.9221,29.5325,26.4385,960.5379,205.5067,94.2143,11776.7861,0,0,0.0076,12.5051,0.6474,0.6438,175,0.4957,0.5043,1.0000,2.0000,flat,0.4167,0.7642,1.2554,1.2960,0.9286,0.0000,24.1219,11871
43,217,Tokyo_Small,train,MAPPO,3600,8,143,78,0.5455,0.9301,0.0699,693.1154,173.2788,0.5641,1.0003,220.6154,490.7321,1083.4507,0.9822,28.2835,26.2635,843.6312,183.2050,57.8881,7236.0142,0,0,-0.0049,8.0469,0.6703,2.7189,302,0.5865,0.4135,1.0010,2.0000,flat,0.3092,0.5767,1.2115,1.2993,0.9301,0.0000,3.9252,8278
43,218,Kyoto_Small,train,FaithfulMAPPER,3600,8,126,49,0.3889,0.9603,0.0397,757.7551,0.0000,0.1060,0.9850,217.9762,617.2750,1151.5369,1.0000,19.9943,17.6763,884.5406,165.5464,181.4841,22685.5156,0,0,0.0078,15.5036,0.6492,0.5279,182,0.4050,0.5950,0.9762,6.5039,ramp_up_down,0.3865,0.7518,1.3099,1.3796,0.9756,0.3333,0.0000,22867
43,219,Kyoto_Small,train,MAPPO,3600,8,101,40,0.3960,0.9505,0.0495,783.5000,783.5000,0.1683,0.9813,265.8286,536.6562,1241.9108,0.9344,19.5505,17.1967,876.0537,191.5056,82.9208,10365.0986,0,0,0.0055,8.3163,0.6673,2.8934,234,0.4167,0.5833,0.9802,6.5039,ramp_up_down,0.4317,0.7804,1.2252,1.1223,0.9596,0.5000,17.4464,8375
43,220,LosAngeles_Small,train,FaithfulMAPPER,3600,8,127,69,0.5433,0.9606,0.0394,757.6957,757.6957,0.2025,1.0001,226.9123,468.6596,1005.4618,0.8862,22.4876,19.1845,819.1763,187.3280,33.9921,4249.0156,0,0,0.0136,4.2828,0.6416,0.5312,184,0.5656,0.4344,1.0003,5.8000,shock_burst,0.2118,0.3962,1.2494,1.5183,0.9606,0.0000,25.8199,4317
43,221,LosAngeles_Small,train,MAPPO,3600,8,123,29,0.2358,0.9350,0.0650,730.3793,730.3793,0.1692,1.0006,187.2800,542.1071,1107.3004,1.0000,23.3303,20.6942,877.8761,214.5960,359.6667,44958.3320,0,0,0.0310,10.7403,0.6641,2.7239,259,0.2522,0.7478,1.0000,5.8000,shock_burst,0.4762,0.9147,1.2763,1.1744,0.9350,0.0000,0.0000,44239
43,222,Tokyo_Small,train,FaithfulMAPPER,3600,8,127,72,0.5669,0.9449,0.0551,783.9028,261.3009,0.3992,1.0001,231.6833,565.4615,1184.8794,1.0000,29.1137,26.3515,964.3242,211.8670,118.4094,14801.1807,0,0,-0.0323,9.6003,0.6392,0.6548,175,0.6000,0.4000,1.0000,2.0000,flat,0.3175,0.5576,1.3210,1.4665,0.9449,0.0000,0.0000,15038
43,223,Tokyo_Small,train,MAPPO,3600,8,134,73,0.5448,0.9104,0.0896,734.6712,367.3356,0.3455,1.0001,220.8615,534.3333,1060.6024,0.9604,29.6278,28.7486,815.6509,228.2540,58.2612,7282.6494,0,0,0.0083,8.7458,0.6624,2.8259,305,0.5984,0.4016,1.0000,2.0000,flat,0.2180,0.3979,1.2491,1.3582,0.9104,0.0000,8.7411,7807
43,224,Kyoto_Small,train,FaithfulMAPPER,3600,8,129,49,0.3798,0.9767,0.0233,742.7143,742.7143,0.2213,1.0005,219.1190,529.7500,996.7436,0.9098,19.8828,18.7618,839.8615,172.8670,186.3333,23291.6660,0,0,-0.0001,14.9682,0.6468,0.5010,195,0.3889,0.6111,1.0021,2.0000,flat,0.3811,0.7065,1.2987,1.4926,0.9767,0.0000,19.7703,24037
43,225,Kyoto_Small,train,MAPPO,3600,8,132,41,0.3106,0.9621,0.0379,804.1464,402.0732,0.2671,1.0000,221.0000,654.4117,1233.5278,1.0000,19.8488,18.3695,867.3973,165.8103,239.3258,29915.7188,0,0,0.0168,11.6757,0.6589,2.9172,303,0.3228,0.6772,1.0000,2.0000,flat,0.4506,0.9129,1.2911,1.0908,0.9621,0.0000,0.0000,31591
43,226,LosAngeles_Small,train,FaithfulMAPPER,3600,8,137,67,0.4891,0.9416,0.0584,975.2388,243.8097,0.5214,0.9672,338.3704,668.6364,1188.1268,0.7023,23.1498,21.3711,799.5040,201.8592,126.0365,15754.5625,0,0,-0.0155,12.1254,0.6380,0.5735,193,0.5194,0.4806,0.9781,6.5039,ramp_up_down,0.3205,0.5701,1.2665,1.2614,0.9552,0.3333,100.7450,17267
43,227,LosAngeles_Small,train,MAPPO,3600,8,154,59,0.3831,0.9545,0.0455,801.5255,267.1751,0.4219,0.9587,247.4706,590.7556,1164.0203,0.9407,22.1202,19.8738,875.1952,182.2043,73.3701,9171.2666,0,0,-0.0002,9.0082,0.6593,2.9214,351,0.4014,0.5986,0.9935,6.5039,ramp_up_down,0.3850,0.6870,1.3176,1.2148,0.9608,0.0000,14.6665,11299
43,228,Tokyo_Small,train,FaithfulMAPPER,3600,8,138,62,0.4493,0.9493,0.0507,816.4194,408.2097,0.3294,1.0004,298.1509,536.0682,1364.8878,0.9156,29.3167,27.4786,877.5840,208.6279,112.5145,14064.3115,0,0,-0.0008,9.0800,0.6427,0.6326,202,0.4733,0.5267,1.0007,2.0000,flat,0.3564,0.6657,1.2812,1.0452,0.9493,0.0000,25.1734,15527
43,229,Tokyo_Small,train,MAPPO,3600,8,141,64,0.4539,0.8865,0.1135,580.3594,290.1797,0.3113,1.0002,239.4909,444.2800,1045.7987,0.8734,29.2695,25.9807,872.5477,225.7075,78.4326,9804.0781,0,0,0.0198,9.4275,0.6639,3.0401,355,0.5120,0.4880,1.0008,2.0000,flat,0.3569,0.6410,1.2854,1.1845,0.8865,0.0000,30.3312,11059
43,230,Kyoto_Small,train,FaithfulMAPPER,3600,8,122,75,0.6148,0.9836,0.0164,893.8267,297.9422,0.3969,0.9991,249.0656,622.1200,1111.2651,0.8923,19.7208,18.7680,838.3629,196.3012,39.7541,4969.2622,0,0,-0.0107,4.8792,0.6376,0.5464,173,0.6250,0.3750,0.9836,9.5000,building_up,0.3388,0.5974,1.2495,0.9038,0.9917,0.5000,26.8125,4850
43,231,Kyoto_Small,train,MAPPO,3600,8,120,55,0.4583,0.8917,0.1083,789.2182,394.6091,0.3025,0.9692,236.4348,483.9250,1089.2938,0.9214,19.5890,17.5055,857.3242,171.0091,76.3583,9544.7920,0,0,-0.0006,8.2015,0.6646,2.8244,283,0.5140,0.4860,0.9842,9.5000,building_up,0.4058,0.7346,1.1840,0.9523,0.8983,0.5000,18.5760,9163
43,232,LosAngeles_Small,train,FaithfulMAPPER,3600,8,132,54,0.4091,0.9470,0.0530,716.3333,716.3333,0.2054,1.0001,245.1064,493.4878,1007.6464,0.8222,23.7708,22.5384,852.8073,197.6145,348.3030,43537.8789,0,0,-0.0052,20.6357,0.6434,0.4702,192,0.4320,0.5680,1.0000,5.8000,shock_burst,0.2694,0.4864,1.2573,0.9470,0.9470,0.0000,43.5771,45976
43,233,LosAngeles_Small,train,MAPPO,3600,8,114,51,0.4474,0.9474,0.0526,709.6863,709.6863,0.1618,1.0004,196.1667,470.5000,1080.0479,1.0000,24.2682,22.1521,890.4921,226.1156,152.4386,19054.8242,0,0,-0.0018,8.8074,0.6637,2.9754,293,0.4722,0.5278,1.0000,5.8000,shock_burst,0.3459,0.6373,1.2069,1.1309,0.9474,0.0000,0.0000,17378
43,234,Tokyo_Small,train,FaithfulMAPPER,3600,8,126,69,0.5476,0.9048,0.0952,686.0290,343.0145,0.3681,0.9867,204.8500,489.9464,1147.3406,1.0000,28.5848,26.2937,806.1539,190.4013,50.6667,6333.3335,0,0,-0.0039,1.6180,0.6376,0.5494,176,0.6053,0.3947,0.9841,9.5000,building_up,0.4455,0.8541,1.1975,1.2032,0.9113,0.5000,0.0000,6384
43,235,Tokyo_Small,train,MAPPO,3600,8,136,76,0.5588,0.9559,0.0441,695.9079,231.9693,0.4457,0.9633,237.8939,462.6290,1042.2197,0.8762,28.1711,26.2792,869.1678,184.7597,83.8750,10484.3750,0,0,-0.0033,6.6661,0.6671,2.4240,323,0.5846,0.4154,0.9862,9.5000,building_up,0.3497,0.6392,1.1963,1.2498,0.9627,0.5000,29.4500,11407
43,236,Kyoto_Small,train,FaithfulMAPPER,3600,8,141,68,0.4823,0.9645,0.0355,885.9706,442.9853,0.3391,0.9922,307.0862,520.5111,1224.5868,0.7976,19.7841,18.5557,872.2250,171.7185,105.6879,13210.9932,1,0,0.0230,9.6470,0.6419,0.6510,217,0.5000,0.5000,0.9858,9.5000,building_up,0.2634,0.4779,1.2367,1.3251,0.9712,0.5000,62.1689,14902
43,237,Kyoto_Small,train,MAPPO,3600,8,124,65,0.5242,0.9758,0.0242,695.0461,347.5231,0.2537,0.9880,183.5179,524.5417,1002.9001,1.0000,19.6055,17.4343,827.7556,157.8400,120.0806,15010.0811,0,0,0.0087,9.7693,0.6716,3.1076,265,0.5372,0.4628,0.9839,9.5000,building_up,0.3250,0.5838,1.2791,1.2713,0.9836,0.5000,0.0000,14890
43,238,LosAngeles_Small,train,FaithfulMAPPER,3600,8,114,50,0.4386,0.9825,0.0175,900.6000,900.6000,0.1912,0.9828,246.4048,597.3611,1351.8823,1.0000,24.1381,20.9560,905.5970,193.2462,85.4474,10680.9209,0,0,0.0023,7.1026,0.6406,0.5571,153,0.4464,0.5536,0.9926,12.1967,wave,0.3605,0.6726,1.2898,0.8491,0.9912,0.0000,0.0000,9741
43,239,LosAngeles_Small,train,MAPPO,3600,8,146,70,0.4795,0.9658,0.0342,934.0143,934.0143,0.1990,0.9843,289.8689,633.6539,1229.8502,0.8486,24.0458,22.0089,794.4130,178.1162,78.5959,9824.4863,0,0,0.0260,8.5155,0.6694,2.9305,325,0.4965,0.5035,1.0007,12.1967,wave,0.3233,0.5760,1.2114,1.3951,0.9658,0.0000,43.8988,11475
43,240,Tokyo_Small,train,FaithfulMAPPER,3600,8,127,66,0.5197,0.9606,0.0394,590.4545,590.4545,0.2498,0.9852,189.8167,370.6415,884.3425,0.9318,28.9076,25.8832,733.2849,203.6731,36.0315,4503.9370,0,0,-0.0072,3.2649,0.6431,0.4239,179,0.5410,0.4590,0.9848,12.1967,wave,0.4251,0.8070,1.1865,1.2183,0.9680,0.5000,12.9482,4576
43,241,Tokyo_Small,train,MAPPO,3600,8,151,76,0.5033,0.9338,0.0662,790.5526,263.5175,0.4392,0.9904,231.3226,591.9020,1019.9297,0.8818,29.9392,27.8548,845.5775,202.3397,97.4238,12177.9805,0,0,0.0001,8.1347,0.6661,2.8559,351,0.5390,0.4610,0.9870,12.1967,wave,0.4097,0.7593,1.2656,1.2343,0.9396,0.5000,27.3367,14711
43,242,Kyoto_Small,train,FaithfulMAPPER,3600,8,137,37,0.2701,0.9562,0.0438,889.0000,444.5000,0.3490,1.0000,244.0625,541.2667,1189.5848,0.9748,19.8330,18.2311,888.8754,161.3610,591.6642,73958.0312,0,0,-0.0042,25.1548,0.6439,0.3979,197,0.2824,0.7176,1.0000,2.0000,flat,0.5417,1.1642,1.2522,0.7813,0.9562,0.0000,6.1455,81058
43,243,Kyoto_Small,train,MAPPO,3600,8,144,63,0.4375,0.9514,0.0486,822.7143,411.3571,0.3619,1.0004,194.3793,557.6326,841.7403,0.8661,19.6846,17.9241,819.5539,171.0242,119.1528,14894.0977,0,0,-0.0017,9.7572,0.6656,2.8670,382,0.4599,0.5401,1.0000,2.0000,flat,0.2963,0.5329,1.3213,0.7853,0.9514,0.0000,26.0312,17158
43,244,LosAngeles_Small,train,FaithfulMAPPER,3600,8,127,48,0.3780,0.9370,0.0630,623.5417,623.5417,0.2212,1.0001,224.1667,474.3243,1166.0044,1.0000,23.7703,20.1600,878.7136,182.7439,438.0472,54755.9062,0,0,-0.0029,14.9650,0.6417,0.4749,186,0.4034,0.5966,1.0000,2.0000,flat,0.5333,1.0770,1.2158,1.3399,0.9370,0.0000,0.0000,55632
43,245,LosAngeles_Small,train,MAPPO,3600,8,134,42,0.3134,0.9627,0.0373,859.5000,859.5000,0.1795,1.0001,216.8333,608.9355,1140.9185,1.0000,23.6142,21.6498,942.9955,179.3525,941.8881,117736.0078,0,0,0.0005,16.5674,0.6533,3.5353,357,0.3256,0.6744,1.0000,2.0000,flat,0.3241,0.5932,1.2745,1.0586,0.9627,0.0000,0.0000,126213
43,246,Tokyo_Small,train,FaithfulMAPPER,3600,8,128,83,0.6484,0.9531,0.0469,746.6265,248.8755,0.4638,0.9841,259.7671,482.1379,1108.5580,0.8535,29.4908,25.4791,899.8726,247.2819,87.5625,10945.3125,0,0,0.0522,4.4786,0.6353,0.6451,178,0.6803,0.3197,1.0000,12.1967,wave,0.2713,0.4811,1.2577,1.2231,0.9531,0.0000,38.0555,11208
43,247,Tokyo_Small,train,MAPPO,3600,8,145,61,0.4207,0.9862,0.0138,837.0328,279.0109,0.4172,0.9931,215.5000,636.5577,1120.9474,1.0000,29.5263,27.3758,894.0044,195.9250,187.5034,23437.9316,0,0,-0.0074,9.7202,0.6517,3.0584,423,0.4266,0.5734,0.9862,12.1967,wave,0.3943,0.7358,1.2429,1.3525,0.9930,0.5000,0.0000,27188
43,248,Kyoto_Small,train,FaithfulMAPPER,3600,8,135,51,0.3778,0.9704,0.0296,743.2941,371.6471,0.2670,0.9745,191.3333,557.1429,950.2784,0.9933,19.5817,18.3723,769.4861,170.0854,141.9333,17741.6660,0,0,-0.0123,11.8422,0.6404,0.4935,202,0.3893,0.6107,0.9796,6.5039,ramp_up_down,0.4034,0.7329,1.2066,0.9960,0.9848,0.3333,1.2776,19161
43,249,Kyoto_Small,train,MAPPO,3600,8,138,46,0.3333,0.9855,0.0145,899.0217,449.5109,0.3258,0.9862,173.3846,846.8919,1315.1279,1.0000,19.4059,17.1214,805.0132,135.8329,196.0290,24503.6230,0,0,-0.0015,9.6339,0.6544,3.0750,375,0.3382,0.6618,0.9855,6.5039,ramp_up_down,0.4238,0.7522,1.2687,0.5769,0.9926,0.5000,0.0000,27052
43,250,LosAngeles_Small,train,FaithfulMAPPER,3600,8,132,65,0.4924,0.9621,0.0379,896.1693,448.0846,0.2607,1.0001,225.1455,711.1591,1106.3429,0.9828,23.4096,21.7542,814.6852,197.1756,92.2727,11534.0908,0,0,0.0240,8.9327,0.6402,0.5745,179,0.5118,0.4882,1.0000,2.0000,flat,0.3173,0.5705,1.2347,1.3733,0.9621,0.0000,3.8769,12180
43,251,LosAngeles_Small,train,MAPPO,3600,8,139,61,0.4388,0.9568,0.0432,689.3607,344.6803,0.2689,1.0001,216.7321,507.6591,996.3322,0.9194,23.2244,22.1851,889.3062,187.1761,414.1151,51764.3867,0,0,-0.0008,9.7927,0.6615,2.9297,380,0.4586,0.5414,1.0000,2.0000,flat,0.3854,0.7217,1.2415,1.3346,0.9568,0.0000,17.4657,57562
43,252,Tokyo_Small,train,FaithfulMAPPER,3600,8,109,63,0.5780,0.9725,0.0275,673.6031,673.6031,0.1260,0.9900,248.1228,443.0800,1164.4972,0.9386,27.9289,26.5237,929.0545,238.6719,105.6697,13208.7158,0,0,0.0559,3.6185,0.6338,0.5035,153,0.5943,0.4057,0.9817,6.5039,ramp_up_down,0.3500,0.6249,1.2351,1.4672,0.9813,0.5000,15.2234,11518
43,253,Tokyo_Small,train,MAPPO,3600,8,125,83,0.6640,0.9360,0.0640,853.7952,0.0000,0.0869,0.9790,239.7101,639.4259,1014.3240,0.8463,28.3982,25.8610,784.2632,207.6487,74.4800,9310.0000,0,0,0.0153,13.9903,0.6605,3.5737,298,0.7094,0.2906,0.9765,6.5039,ramp_up_down,0.4583,0.8185,1.2870,1.2505,0.9508,0.3333,36.8454,9310
43,254,Kyoto_Small,train,FaithfulMAPPER,3600,8,125,71,0.5680,0.9760,0.0240,818.7606,818.7606,0.1618,0.9850,245.8852,512.1346,1076.0459,0.8752,19.4456,17.4766,818.5873,170.6715,80.2160,10027.0000,0,0,-0.0028,6.8982,0.6344,0.5307,172,0.5820,0.4180,1.0000,12.1967,wave,0.3239,0.5802,1.2681,0.9841,0.9760,0.0000,30.6761,10027
43,255,Kyoto_Small,train,MAPPO,3600,8,165,73,0.4424,0.9758,0.0242,710.8356,355.4178,0.3332,0.9845,259.9365,510.7500,997.0589,0.7672,19.8619,18.5697,826.3105,156.2886,160.0424,20005.3027,0,0,-0.0029,7.3131,0.6605,2.5919,435,0.4534,0.5466,0.9943,12.1967,wave,0.2564,0.4791,1.2422,1.0169,0.9817,0.0000,60.5247,26407
43,256,LosAngeles_Small,train,FaithfulMAPPER,3600,8,115,63,0.5478,0.8957,0.1043,905.3174,301.7725,0.3827,0.9783,211.5098,703.1111,1092.3540,1.0000,23.6453,20.8709,856.3336,232.5437,68.7826,8597.8262,0,0,-0.0263,3.8762,0.6372,0.5298,156,0.6117,0.3883,0.9826,9.5000,building_up,0.3948,0.7309,1.1847,1.2961,0.9027,0.5000,0.0000,7910
43,257,LosAngeles_Small,train,MAPPO,3600,8,142,80,0.5634,0.9859,0.0141,892.7250,223.1812,0.5742,0.9863,277.5735,654.5741,1088.3647,0.7842,24.1552,21.8890,870.8496,200.7672,110.8451,13855.6338,0,0,0.0092,7.6642,0.6579,2.7380,359,0.5714,0.4286,0.9859,9.5000,building_up,0.4162,0.7499,1.2144,1.5768,0.9929,0.5000,59.9006,15740
