source,method,city,scenario,episode,n_agents,total_steps,tasks_appeared,tasks_completed,throughput_rate,accept_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,mean_extra_steps_per_task,peak_load,congestion_variance,mean_bpr_along_route,n_traversals_in_jam,route_congestion_exposure,total_fleet_distance_m,agent_completed_gini,agent_completed_std,n_ghost_active_mean,mean_congestion_at_decision,wallclock_ms,compute_time_per_task_ms,compute_time_per_decision_us,capacity_violations,pairing_violations
RL,Hybrid,NewYork_Small,buildup,87,6,3600,204,188,0.9216,1.0000,515.1862,515.1862,0.2651,4.4663,249.2353,274.0876,1091.4027,0.8758,30.9547,28,0.3665,5.3856,126,0.7424,205183.7188,0.2672,0.4831,935.7400,4.4310,15040,73.7255,12287.5820,0,0
RL,Hybrid,NewYork_Small,over_fleet,88,6,3600,50,40,0.8000,1.0000,386.7250,96.6813,0.7895,4.6603,184.5500,199.4000,784.8314,0.8505,27.5837,28,0.3606,7.0709,50,0.9416,31393.2578,0.3273,0.6344,1191.7008,4.7070,5551,111.0200,18503.3340,0,0
RL,Hybrid,NewYork_Small,over_fleet,89,6,3600,52,46,0.8846,1.0000,497.3696,71.0528,1.1822,4.6648,322.5869,208.2400,1389.0338,0.8612,44.7802,28,0.3547,6.0072,47,0.7482,63895.5547,0.2319,0.5033,1191.7008,4.7918,3809,73.2500,12208.3330,0,0
TP,TokenPassing,NewYork_Small,normal_wave,90,6,3600,94,47,0.5000,1.0000,884.0638,221.0160,0.8025,4.6571,202.2439,634.5000,1040.6843,1.0000,0.0000,28,0.3690,5.2000,21,0.9162,48912.1641,0.2417,0.4555,1191.7008,4.6416,186295,1981.8617,330310.3125,0,0
TP,TokenPassing,NewYork_Small,normal_wave,91,6,3600,108,36,0.3333,1.0000,890.8611,222.7153,0.7979,4.6629,191.7000,753.3571,965.4946,1.0000,0.0000,28,0.3632,4.9837,27,0.8928,34757.8086,0.3021,0.5376,1191.7008,4.7121,310621,2876.1204,479353.3750,0,0
TP,TokenPassing,NewYork_Small,normal_ramp,92,6,3600,109,46,0.4220,1.0000,835.0000,208.7500,0.8071,4.3389,225.4103,653.9688,988.4400,0.8770,27.7223,24,0.3121,2.4201,12,0.8748,45468.2422,0.3246,0.5741,655.0147,4.3675,162563,1491.4037,248567.2969,0,0
TP,TokenPassing,NewYork_Small,normal_ramp,93,6,3600,96,32,0.3333,1.0000,1067.7812,266.9453,0.7994,4.3465,229.1154,899.9600,1222.8435,1.0000,0.0000,24,0.3041,2.8265,13,0.7885,39130.9922,0.2857,0.5051,655.0147,4.3451,227511,2369.9062,394984.3750,0,0
TP,TokenPassing,NewYork_Small,shock,94,6,3600,158,40,0.2532,1.0000,909.0000,303.0000,0.6411,4.2608,217.0571,699.1000,1158.7063,1.0000,0.0000,28,0.4259,4.3118,21,0.9641,46348.2500,0.2000,0.3880,543.2000,4.2309,155079,981.5126,163585.4531,0,0
TP,TokenPassing,NewYork_Small,shock,95,6,3600,179,46,0.2570,1.0000,814.8913,271.6304,0.6433,4.2612,213.5135,529.4194,1013.5149,0.9494,10.8105,24,0.4275,2.9305,15,1.0675,46621.6875,0.2595,0.4650,543.2000,4.2482,168209,939.7151,156619.1719,0,0
TP,TokenPassing,NewYork_Small,buildup,96,6,3600,236,31,0.1314,1.0000,828.3226,276.1075,0.5031,4.5068,210.8519,653.6087,886.8705,0.8412,33.4778,28,0.3442,4.1358,17,1.1082,27492.9844,0.2692,0.5160,935.7400,4.5167,255869,1084.1907,180698.4375,0,0
TP,TokenPassing,NewYork_Small,buildup,97,6,3600,204,31,0.1520,1.0000,587.7742,195.9247,0.5036,4.5084,140.7600,503.8696,1236.3535,1.0000,0.0000,28,0.3432,5.2645,20,1.0752,38326.9570,0.3100,0.6027,935.7400,4.4736,251100,1230.8823,205147.0625,0,0
TP,TokenPassing,NewYork_Small,over_fleet,98,6,3600,50,42,0.8400,1.0000,308.6667,77.1667,0.8026,4.6603,183.5952,127.4000,786.5734,0.8569,26.2806,28,0.3603,7.4943,35,1.0549,33036.0820,0.2886,0.5563,1191.7008,4.7075,7789,155.7800,25963.3340,0,0
TP,TokenPassing,NewYork_Small,over_fleet,99,6,3600,52,52,1.0000,1.0000,434.1346,72.3558,1.0451,4.6671,326.8654,107.2692,1409.8641,0.8627,44.8925,28,0.3497,5.5018,55,0.8848,73312.9375,0.2253,0.4655,1191.7008,4.7902,10123,194.6731,32445.5137,0,0
HAPC,HybridAdaptivePredictive,Paris_Small,normal_wave,0,6,3600,120,37,0.308333,1.0,900.405,150.068,0.950648,4.66173,360.351,889.378,731.51,0,0,28,0.131797,1,0,0,63130.7,0.166667,0.329907,1812.08,0,2162129,18017.6,1.75926e+07,0,0
HAPC,HybridAdaptivePredictive,Paris_Small,normal_wave,1,6,3600,98,40,0.408163,1.0,1234.85,205.808,0.973009,4.65823,374.625,1068,586.283,0,0,28,0.140081,1,0,0,56620,0.266667,0.502494,1812.08,0,1501030,15316.5,1.48932e+07,0,0
HAPC,HybridAdaptivePredictive,Paris_Small,normal_ramp,0,6,3600,98,30,0.306122,1.0,894.467,149.078,0.882546,4.33705,349.733,739.967,891.94,0,0,24,0.0916868,1,0,0,72063.8,0.188889,0.34641,995.954,0,2113225,21563.4,2.11177e+07,0,0
HAPC,HybridAdaptivePredictive,Paris_Small,normal_ramp,1,6,3600,113,44,0.389381,1.0,825.068,137.511,0.954583,4.33355,335.25,723.636,909.477,0,0,24,0.0952336,1,0,0,76351.6,0.143939,0.291051,995.954,0,2064891,18273.2,1.78995e+07,0,0
HAPC,HybridAdaptivePredictive,Paris_Small,stress_shock,0,5,3600,156,43,0.275641,1.0,1293.98,258.795,0.971833,4.24745,459.907,1114.67,812.747,0,0,24,0.193363,1,0,0,55435.6,0.145349,0.266175,825.8,0,2340928,15005.8,1.48066e+07,0,0
HAPC,HybridAdaptivePredictive,Paris_Small,stress_shock,1,5,3600,167,62,0.371257,1.0,1220.06,244.013,0.972667,4.24502,330.468,1210.19,750.093,0,0,28,0.19449,1,0,0,66153,0.0709677,0.149574,825.8,0,2412286,14444.7,1.42708e+07,0,0
HAPC,HybridAdaptivePredictive,Paris_Small,stress_buildup,0,4,3600,200,42,0.21,1.0,1258.38,314.595,0.982153,4.50696,544.262,1625.05,794.391,0,0,24,0.121742,1,0,0,47354.9,0.0952381,0.196338,1422.85,0,2295832,11479.1,1.13332e+07,0,0
HAPC,HybridAdaptivePredictive,Paris_Small,stress_buildup,1,4,3600,198,42,0.212121,1.0,964.357,241.089,0.987083,4.50199,315.429,1064.55,664.563,0,0,28,0.122876,1,0,0,50648.7,0.107143,0.207567,1422.85,0,2143712,10826.8,1.06885e+07,0,0
HAPC,HybridAdaptivePredictive,Paris_Small,over_fleet,0,60,3600,56,48,0.857143,1.0,549.167,9.15278,0.149185,4.65925,321.375,242.708,926.96,0,0,28,0.133314,1,0,0,74957.2,0.171053,0.433013,1812.08,0,2242705,40048,3.96521e+07,0,0
HAPC,HybridAdaptivePredictive,Paris_Small,over_fleet,1,60,3600,54,48,0.888889,1.0,571.854,9.5309,0.14087,4.65701,403.25,198.375,984.199,0,0,28,0.132839,1,0,0,73981.1,0.229798,0.51031,1812.08,0,1857251,34393.3,3.39797e+07,0,0
HAPC,HybridAdaptivePredictive,NewYork_Small,normal_wave,0,6,3600,94,27,0.287234,1.0,1326.52,221.086,0.949815,4.64996,350.778,1342.85,686.392,0,0,28,0.142736,1,0,0,57837.7,0.203704,0.458123,1191.7,0,578829,5342.32,5.15082e+06,0,0
HAPC,HybridAdaptivePredictive,NewYork_Small,normal_wave,1,6,3600,108,25,0.231481,1.0,791.56,131.927,0.896296,4.65718,303.24,707.68,701.31,0,0,28,0.134317,1,0,0,58475.8,0.273333,0.507543,1191.7,0,722632,6690.94,6.50508e+06,0,0
HAPC,HybridAdaptivePredictive,NewYork_Small,normal_ramp,0,6,3600,109,38,0.348624,1.0,889.447,148.241,0.904491,4.32047,302.079,1010.82,821.587,0,0,24,0.104606,1,0,0,70994,0.210526,0.383164,655.015,0,764073,7009.75,6.82557e+06,0,0
HAPC,HybridAdaptivePredictive,NewYork_Small,normal_ramp,1,6,3600,96,36,0.375,1.0,884.333,147.389,0.885556,4.32607,345.972,885.083,851.115,0,0,24,0.0971887,1,0,0,74109.7,0.111111,0.235702,655.015,0,656007,6833.3,6.63828e+06,0,0
HAPC,HybridAdaptivePredictive,NewYork_Small,stress_shock,0,5,3600,158,59,0.373418,1.0,1296.1,259.22,0.957556,4.21201,398.237,1235.81,798.467,0,0,28,0.208109,1,0,0,69228.2,0.128814,0.236074,543.2,0,852987,5398.59,5.3054e+06,0,0
HAPC,HybridAdaptivePredictive,NewYork_Small,stress_shock,1,5,3600,179,63,0.351955,1.0,1075.51,215.102,0.975444,4.2107,272.571,1047.44,618.582,0,0,24,0.211837,1,0,0,64315.5,0.133333,0.243846,543.2,0,1076194,6012.2,5.92737e+06,0,0
HAPC,HybridAdaptivePredictive,NewYork_Small,stress_buildup,0,4,3600,236,49,0.207627,1.0,1088.65,272.163,0.976458,4.49569,302.939,1107.96,816.501,0,0,28,0.126239,1,0,0,48150.8,0.117347,0.211104,935.74,0,1011337,4285.28,4.20663e+06,0,0
HAPC,HybridAdaptivePredictive,NewYork_Small,stress_buildup,1,4,3600,204,42,0.205882,1.0,1175.29,293.821,0.966181,4.49982,396.143,1143.31,800.747,0,0,28,0.122887,1,0,0,43937.3,0.261905,0.478566,935.74,0,970217,4755.91,4.67583e+06,0,0
HAPC,HybridAdaptivePredictive,NewYork_Small,over_fleet,0,60,3600,50,38,0.76,1.0,459.184,7.65307,0.109694,4.64173,279.105,213.184,765.459,0,0,28,0.150555,1,0,0,66878.2,0.192308,0.390326,1191.7,0,668429,13368.4,1.31227e+07,0,0
HAPC,HybridAdaptivePredictive,NewYork_Small,over_fleet,1,60,3600,52,48,0.923077,1.0,699.792,11.6632,0.157523,4.64845,526.875,197.271,1361.02,0,0,28,0.128875,1,0,0,90004.9,0.217448,0.440959,1191.7,0,910761,17514.4,1.72475e+07,0,0
